ECONOMY,"1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"UNASUR (Union of South American Nations)",8.3862950741,7.1550704062,7.8005746047,6.9322204852,6.467088131,7.3277342986,6.8746315153,6.3789987249,6.1931891176,5.8985404898,5.649608674,5.2884800448,4.9981298857,4.8008590688,4.768229499,4.5685679741,4.4127061637,4.2622391363,4.1075093404,4.1469426251,3.762160027,3.7592198531,3.6647685185,3.1795699687,3.058796515,3.337605338,3.714355518,3.1185076485,3.1969897936,3.2855820627,3.0115510591,3.1766905061,3.199678497,3.4092701504,3.1393617681,3.1489027705,3.3818804713,3.2606662297,2.5392551436,2.3918996226,2.5398438519,2.6146494539,2.4788099119,2.4127518697,2.3625999081,2.4540570408,2.5296555016,2.4737085084,2.5770957471,2.7185973639,2.5318617487,2.4067709888,2.5687843864,2.5882623927,2.4948687524,2.4716171637,2.7067628107,3.0037822433,3.1558663731,3.1565203504,3.3213809216,3.2894750348,3.4145425714,3.6402172807,3.5670099939,3.3985539031,3.1484910449,2.8041487126,2.7550137717,2.8668948862,2.8329240673
"WAEMU (West African Economic and Monetary Union)",0.3886584983,0.4549788036,0.4731305724,0.3268521842,0.3417264326,0.3786548931,0.449513722,0.3695883064,0.3674404597,0.3503810143,0.3346877683,0.2746950648,0.2606035271,0.2845010687,0.271011727,0.2725726658,0.2983507437,0.2657650783,0.276807088,0.2641884502,0.2889833859,0.2571934084,0.2514341444,0.2183717634,0.2323941924,0.2235540377,0.235512457,0.2274195874,0.2541498042,0.2939718991,0.2656890493,0.2403841135,0.2382513301,0.1961797637,0.1894003722,0.1867380285,0.2127863675,0.2231489729,0.2331896402,0.187990112,0.1507992752,0.1471029309,0.148811127,0.1340927516,0.1294960836,0.1218393206,0.1180105956,0.1266569871,0.1340806839,0.125300233,0.1347703158,0.1276104183,0.103275292,0.1123958583,0.1334004218,0.1297702979,0.1253965562,0.1205544465,0.1167342304,0.1070983883,0.114706374,0.1534571629,0.1352295446,0.1310384312,0.128480952,0.1300446528,0.1391787692,0.1407455627,0.1433693567,0.1419730311,0.1339179115
"Africa",7.4290564145,7.2901857581,7.1723466517,6.6756130983,6.8501891585,6.8002024532,6.9132013501,6.6164296704,6.332542422,6.0017600577,5.9905032446,5.8900457008,5.6322498298,5.357082195,5.1869198303,5.801213448,5.6767357358,5.4278695045,5.3505586324,5.2655619242,5.3916095425,5.3284349724,5.0695201038,4.8964380606,4.6693482074,4.7878262431,5.7498326308,5.0530165201,5.1065181156,5.2667669598,4.5460544149,5.2393559487,5.9205024821,4.9300007147,4.4865874183,4.4102062059,4.1888350537,4.2505708005,3.2230116941,3.1264812586,2.8168536378,2.8685629402,3.0001936237,2.824767797,2.5650624139,2.4211772484,2.2152659343,2.1577628985,2.3138276063,2.2688164095,1.9101049482,2.0360172478,2.2922697806,2.2409898656,2.229036572,2.3629355137,2.5976996718,2.9624112721,3.0581801293,3.1146976035,3.4824494616,3.1342428863,3.4075934111,3.3304766786,3.4559885062,3.1171911572,2.9593831206,2.3498327489,2.2216742765,2.3764739506,2.4579610947
"  Northern Africa",2.2320498622,2.1254752461,2.0161478462,1.8357410084,1.7191774477,1.6412315276,1.5917251318,1.5694550385,1.4327700348,1.4121687629,1.4600720029,1.2446845711,1.2488631222,1.0946801296,0.981873756,1.5247423949,1.5558791795,1.4632928389,1.4451979217,1.4829528999,1.7141657726,1.7104708384,1.6019455236,1.5188714293,1.5201497215,1.5085071777,2.0702492585,1.7983695751,1.9061227262,1.9414596626,1.6109077535,1.9080560146,2.1482680598,1.9109583126,1.7936116558,1.7492880332,1.6099171378,1.6865284294,1.0979630947,1.0345142058,0.9294930945,1.0092592487,1.0543427374,1.0129110615,0.8665409019,0.7646444306,0.7159880919,0.6873735591,0.7338129942,0.7260797343,0.5963615781,0.6675099327,0.8542878372,0.8142849914,0.7818745981,0.8506592576,0.9189656307,1.1119251017,1.1683654927,1.1821170139,1.3558652959,1.1304985114,1.1616947924,0.9420924526,1.1063837398,0.9700929054,0.8046259063,0.6471607131,0.6514927071,0.6925614112,0.7078034938
"  Sub-Saharan Africa",5.1970065523,5.164710512,5.1561988055,4.8398720899,5.1310117108,5.1589709256,5.3214762183,5.0469746318,4.8997723873,4.5895912948,4.5304312417,4.6453611298,4.3833867075,4.2624020654,4.2050460743,4.2764710531,4.1208565563,3.9645766656,3.9053607107,3.7826090243,3.6774437699,3.617964134,3.4675745802,3.3775666313,3.1491984859,3.2793190654,3.6795833722,3.2546469449,3.2003953894,3.3253072972,2.9351466614,3.3312999341,3.7722344223,3.0190424022,2.6929757625,2.6609181727,2.5789179159,2.564042371,2.1250485994,2.0919670528,1.8873605433,1.8593036914,1.9458508863,1.8118567355,1.698521512,1.6565328178,1.4992778424,1.4703893395,1.5800146121,1.5427366751,1.3137433702,1.368507315,1.4379819435,1.4267048743,1.4471619739,1.512276256,1.6787340411,1.8504861703,1.8898146365,1.9325805896,2.1265841657,2.0037443749,2.2458986188,2.388384226,2.3496047664,2.1470982518,2.1547572143,1.7026720358,1.5701815694,1.6839125393,1.7501576009
"    Eastern Africa",1.1692357551,1.0570570439,1.083605977,1.0952420592,1.279655948,1.238032719,1.3339712795,1.2960537728,1.2566227487,1.1555923401,1.1323588794,1.1938291922,1.1494838699,1.1405074017,1.141516199,1.1801511125,1.1643758464,1.1076753652,1.0837812294,0.9973689204,0.9526381841,0.9637257995,0.9142352824,0.8884520094,0.7102914681,0.689125828,0.5929629132,0.4895852684,0.5060424272,0.507711388,0.4008131375,0.3905656658,0.3420621064,0.3211561606,0.3185701951,0.2914129506,0.2791779953,0.2672969991,0.2843931866,0.2458203448,0.2430023068,0.2236103934,0.2094534218,0.1980423726,0.1794681678,0.186604238,0.1982308218,0.1875053099,0.2010485124,0.1933798121,0.1842748354,0.1681431004,0.1529671989,0.1662063722,0.1729725244,0.162030619,0.1584289769,0.1580529305,0.1691268713,0.1692185274,0.168647526,0.1973137482,0.211814333,0.2146325499,0.225533218,0.225941161,0.2305012257,0.2267021988,0.2324860932,0.2322409742,0.2259410862
"    Middle Africa",0.7148346478,0.73522412,0.8428941692,0.8683081055,0.8855681061,0.9356082087,0.9177418573,0.9056986568,0.8950180459,0.7313022168,0.7147871456,0.7176716227,0.6414503445,0.4932599626,0.5384283087,0.607574596,0.5058004257,0.4692287221,0.4889894026,0.4925549934,0.5412507398,0.5518277337,0.5343606947,0.4695178121,0.4352508054,0.4614936068,0.4979195704,0.407464935,0.364447036,0.3814939686,0.3301374351,0.3788200565,0.4310426464,0.3863479388,0.402325083,0.3941180372,0.4210026938,0.4088316043,0.2898031819,0.2920039361,0.29113831,0.318641449,0.3375050471,0.299391137,0.275873875,0.2764632615,0.218402336,0.2176832789,0.2476229153,0.2452790178,0.195597405,0.2205343008,0.2648929446,0.2552176774,0.2831685671,0.2957045355,0.3464816158,0.4709626538,0.5062358775,0.5543997115,0.6873076901,0.5683768098,0.5986756802,0.6464064246,0.6587413426,0.6144300173,0.5654868543,0.3756734853,0.3233658207,0.3634965438,0.41101497
"    Southern Africa",1.9966065315,1.9725953913,1.877987623,1.6941427812,1.7364660953,1.729945774,1.6211951037,1.6683294985,1.6615716549,1.6812596446,1.6033537745,1.6562762309,1.545895215,1.5932921878,1.5727278376,1.5347979698,1.4434882189,1.3755817641,1.3597390473,1.410680551,1.3481149904,1.2426320031,1.0834363272,1.0169238139,1.0137283361,1.0775014934,1.0683586183,1.0418549626,0.8273597816,0.9079936999,1.0097892356,1.1409381046,1.3618137091,1.1135750523,1.0243639108,1.0945334761,0.9623923912,0.9189450879,0.9672058628,0.9753617932,0.8783776502,0.8295899453,0.7734751311,0.767574121,0.7202749252,0.7412340682,0.6803683798,0.6265363834,0.6324007876,0.6494191639,0.5595082283,0.5538236501,0.5441957961,0.5533595317,0.5324260025,0.5621480449,0.5869924233,0.5764502237,0.5593313846,0.5743591071,0.5663401831,0.5628718418,0.6714332115,0.6662575825,0.6096612345,0.5880522359,0.5740908788,0.5680732018,0.5631094399,0.5748892217,0.5534040059
"    Western Africa",1.3163296179,1.3998339568,1.3517110363,1.1821791439,1.2293215614,1.2553842239,1.4485679778,1.1768927037,1.0865599378,1.0214370933,1.0799314422,1.077584084,1.0465572781,1.0353425133,0.952373729,0.9539473748,1.0071920654,1.0120908142,0.9728510314,0.8820045594,0.8354398556,0.8597785977,0.9355422759,1.0026729958,0.9899278763,1.0511981372,1.5203422703,1.3157417789,1.5025461447,1.5281082407,1.1944068532,1.4209761072,1.6373159604,1.1979632504,0.9477165736,0.8808537088,0.9163448357,0.9689686798,0.5836463681,0.5787809786,0.4748422763,0.4874619037,0.6254172863,0.5468491048,0.5229045439,0.4522312501,0.4022763048,0.4386643673,0.4989423968,0.4546586813,0.3743629014,0.4260062637,0.4759260039,0.451921293,0.4585948799,0.4923930566,0.5868310251,0.6450203624,0.6551205031,0.6346032436,0.7042887666,0.675181975,0.7639753941,0.8610876689,0.8556689712,0.7186748376,0.7846782555,0.5322231499,0.4512202156,0.5132857996,0.5597975388
"America",39.3317241194,36.3207541857,32.676958755,32.0281326029,32.4539738207,31.4416553916,30.3172050762,29.7760827069,31.0135285659,30.9939864126,28.5800725184,26.6870466582,27.0240550441,26.6102034201,26.1950600233,25.5756467611,26.0053430852,24.9970135066,25.1852444844,25.3316934566,25.1205449904,24.1924575943,24.3322846101,22.3158528056,21.3978355287,21.6290445977,21.5532740172,21.4668601618,21.033782489,20.0351890147,19.7463932584,19.7798679033,19.7563882098,21.3366115868,20.8949981552,21.0475256958,21.988659498,21.3430038789,19.2656688435,18.2004566284,19.5481114884,20.0501963368,19.091613178,19.7270508568,19.415666964,20.4234750577,20.0911746649,19.4760878176,20.0955086374,21.3283087078,21.4606224649,21.6628564169,22.1139566964,21.6704648582,20.0458096096,18.2978187873,17.4908444889,17.6005599163,17.4343195277,16.8056588485,16.4340189528,16.5461821733,16.7165144442,16.6057727559,16.8790409896,16.6586077796,16.7548936073,17.1551569904,17.0312325696,16.7147255828,16.4324827184
"  Northern America",27.059494067,25.7823199352,21.0669797681,21.6048328846,22.3850167897,20.6470961305,20.0556278477,20.0978550722,21.6088015086,21.9438379935,19.8210901579,18.703196747,19.5521910602,19.3089898201,18.9819614462,18.6443701174,19.2691520739,18.5516639646,19.0339716784,19.1866856276,19.4630487248,18.6623000188,18.8928664955,17.4878940351,16.7786811037,16.7262339503,15.9139854653,16.3113832315,15.8557716863,14.7546970091,14.8370974853,14.7147632638,14.3175628424,15.3728218431,15.1707066839,15.2137246578,15.9807666354,15.7717716849,14.8451225085,13.9958350078,15.3056751979,15.6723245661,14.9258287111,15.6198046257,15.3964703276,16.1378166561,15.6995414674,15.0183045557,15.2869244216,16.1433525267,16.2759921417,16.3307987694,16.4106063772,15.9686217969,14.5521934206,13.1478114332,12.2737192292,12.0163466882,11.6639468679,11.1930983636,10.8022008711,10.931459947,10.8898217177,10.5476989387,10.8130595213,10.7571458342,11.0472991904,11.5716044328,11.4877229469,11.0963221174,10.8574908366
"  Latin America and the Caribbean",12.2722300524,10.5384342505,11.6099789869,10.4232997184,10.0689570309,10.7945592611,10.2615772285,9.678227634700001,9.404727057300001,9.050148418999999,8.758982360399999,7.9838499112,7.4718639839,7.3012135999,7.2130985771,6.9312766437,6.7361910113,6.445349542,6.151272806,6.145007829,5.6574962655,5.5301575755,5.4394181146,4.8279587705,4.619154425,4.9028106474,5.6392885519,5.1554769304,5.1780108027,5.2804920055,4.9092957731,5.0651046394,5.4388253675,5.9637897437,5.7242914713,5.833801038,6.0078928626,5.571232194,4.4205463351,4.2046216207,4.2424362905,4.3778717707,4.1657844669,4.1072462311,4.0191966364,4.2856584015,4.3916331975,4.4577832619,4.8085842158,5.1849561811,5.1846303232,5.3320576475,5.7033503191,5.7018430613,5.493616189,5.1500073541,5.2171252596,5.5842132282,5.7703726597,5.6125604849,5.6318180817,5.6147222264,5.8266927265,6.0580738173,6.0659814683,5.9014619454,5.7075944169,5.5835525575,5.5435096227,5.6184034654,5.5749918819
"    Caribbean",2.4013070112,2.214180002,2.4652583615,2.2828701687,2.2878953063,2.2341245906,2.1115736026,1.994185485,1.9681356724,2.0641477075,1.9959491234,1.6623560368,1.5277170198,1.5362379242,1.4065223072,1.3247572543,1.2977503517,1.1387085928,1.0205865722,1.0407172522,0.9422863454,0.8586666224,0.945558278,0.8722954612,0.8033911022,0.862386878,1.2889505161,1.4012880039,1.3029939977,1.2351985898,1.1042811885,1.0428315209,1.1036851436,1.1704809134,1.0946344834,1.0577022376,0.9266217874,0.7338113176,0.6533108124,0.5477213628,0.4818405276,0.4794871188,0.3809552481,0.3354874516,0.282457157,0.2710882086,0.264414737,0.2509259268,0.2552819289,0.2598804412,0.2467422365,0.260288267,0.2947154001,0.2988476527,0.2453008383,0.2382311311,0.234780078,0.2547576344,0.2753818094,0.2490490442,0.2525077569,0.1905258408,0.1780508976,0.2196281632,0.1891511192,0.2069336959,0.1823319207,0.1704981615,0.1516518845,0.150061868,0.1492061294
"    Central America",1.4846279671,1.1691838422,1.3441460207,1.2082090645,1.3139735936,1.2327003719,1.2753721106,1.3050434248,1.2434022672,1.0874602217,1.113424563,1.0330138296,0.9460170783,0.964116607,1.038346771,1.0379514152,1.0257344959,1.0444018129,1.0231768934,0.9573479517,0.9530498931,0.9122711,0.8290913182,0.7760933406,0.7569668077,0.7028184313,0.6359825179,0.6356812781,0.6780270115,0.7597113531,0.7934635255,0.8455826124,1.1350890674,1.3837994534,1.490109717,1.6268191825,1.6990094623,1.5761720512,1.226810812,1.2643173033,1.2198689849,1.283185215,1.3055418599,1.3584967829,1.3738208363,1.5601614702,1.5971077101,1.7325680958,1.9750592175,2.2053229207,2.4041205893,2.6630245396,2.83850218,2.8134578079,2.7521542481,2.4382486466,2.2742813842,2.3242451175,2.3380525572,2.2058499262,2.0568766986,2.133606327,2.2329883024,2.1972468623,2.3087400123,2.2950772434,2.3757695785,2.6077759654,2.6352122432,2.6003370722,2.5914240327
"    South America",8.3862950741,7.1550704062,7.8005746047,6.9322204852,6.467088131,7.3277342986,6.8746315153,6.3789987249,6.1931891176,5.8985404898,5.649608674,5.2884800448,4.9981298857,4.8008590688,4.768229499,4.5685679741,4.4127061637,4.2622391363,4.1075093404,4.1469426251,3.762160027,3.7592198531,3.6647685185,3.1795699687,3.058796515,3.337605338,3.714355518,3.1185076485,3.1969897936,3.2855820627,3.0115510591,3.1766905061,3.2000511565,3.4095093769,3.1395472709,3.1492796179,3.3822616129,3.2612488253,2.5404247107,2.3925829545,2.5407267781,2.6151994369,2.479287359,2.4132619967,2.3629186432,2.4544087228,2.5301107504,2.4742892393,2.5782430694,2.7197528192,2.5337674974,2.4087448409,2.570132739,2.5895376007,2.4961611026,2.4735275763,2.7080637974,3.0052104763,3.1569382931,3.1576615146,3.3224336261,3.2905900586,3.4156535265,3.6411987917,3.5680903368,3.3994510061,3.1494929178,2.8052784307,2.7566454951,2.8680045251,2.8343617197
"Asia",12.3991737672,12.2451355316,16.5111869367,16.9281882266,14.3961262793,14.0407987883,14.2488060221,14.802613573,14.6744885465,14.1029318308,15.0962730687,15.6976023668,14.6130423423,13.8408746694,13.8312958306,13.8239386934,13.8256563443,14.4276376751,14.6529905602,14.413480164,14.5339857264,14.7685474836,14.7413906258,16.5160334935,16.6064098549,17.132506461,22.3148613485,20.6348159616,22.2713040794,22.6032482109,22.085725494,22.4773492649,24.8359821963,26.5372008772,25.4031945502,24.8144493378,25.5169573042,25.1501059094,24.114533434,24.6978210213,25.2428567266,25.811669633,25.4442982485,27.4973827002,28.5457188157,30.699826731,30.7191136047,30.1543947298,29.6756120255,30.2335807181,28.3436845369,29.7588772946,32.0342395781,30.3757692088,31.2497406433,31.893788102,32.9532409129,34.1819999074,34.9296377335,35.1561427388,35.8797401359,36.7464522751,38.9147313716,39.3133022859,40.4398532332,40.3750036835,40.6121272292,41.4433019704,40.9094241378,41.0782825698,41.1547551764
"  Central Asia","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",0.1929647994,0.2033021726,0.2026470476,0.2264026837,0.2419467191,0.2298553513,0.1917128721,0.2000097893,0.2391559147,0.2449206317,0.2501128482,0.2783458017,0.3239109929,0.3725117113,0.4395952421,0.4814657015,0.5986727494,0.49072246,0.5301021138,0.6206726022,0.6342287671,0.615932649,0.5864053001,0.4097075301,0.3439922993,0.3908761416,0.4371870298
"  Southern Asia",4.4984066694,4.4015622113,4.8421988867,4.6172651848,3.219832812,2.9849061859,2.9665929156,3.1358159247,3.1979477419,2.6804442008,2.6383010003,2.6140900053,2.4160714043,2.4756052196,2.3903586372,2.4086335502,2.4608748561,2.3519094515,2.3323600157,2.3654261405,2.0162013598,1.8949693499,1.8450707697,2.0254698347,1.4755982618,1.3093394221,1.7437473366,1.6627075549,1.7144855032,1.6299398445,1.4250771509,1.2502777464,1.2749179646,1.2701779286,1.8354500756,1.9579969137,1.6410053399,1.4836187768,1.06483249,1.214055328,1.1113671284,1.1940980694,1.3454684157,1.3414792895,1.3743975488,1.3926174449,1.3492772262,1.2553470834,1.3649334677,1.2918575566,1.1945531286,1.3312820162,1.4431792235,1.4560776102,1.5256004327,1.5526902577,1.5961729378,1.8017618613,1.9486760924,1.9909556206,2.1981258179,2.2744932309,2.4764917841,2.7115839426,2.5195385144,2.4924883558,2.5631356027,2.4484847539,2.5243977126,2.6122951104,2.6226088506
"  Eastern Asia",2.0858909145,1.8254379285,3.4365393878,3.6225029183,3.441578564,3.6480900686,3.9041561168,4.272111986,4.6691711607,5.0961867616,5.7647429356,6.2684232606,5.7753895837,5.2293204199,5.5052140649,5.610542002,5.9997258302,6.7447644132,7.0455965468,7.0140395693,7.5516682096,8.0474896766,8.312311383999999,9.2368291441,9.7244110617,9.567032962300001,9.3334235822,9.1117626835,9.943324110200001,10.4195697137,11.086720569,9.7702753462,10.1522042477,11.9017882103,12.0400809987,13.1273729704,14.5725708964,15.1921139933,16.6178534661,16.8300392356,17.4349783973,17.1684460243,16.2641158107,18.1329397093,18.6503073876,20.1097560306,19.975595157,19.4601102543,18.3567446131,18.8423163697,18.0509781109,18.5099281221,19.5060083201,18.4121565052,19.1650726768,19.5933395622,20.2279614041,20.3451072245,20.5595853652,20.743875852,20.2279000846,21.375160645,22.8433832424,22.0840049976,22.7078854353,22.8997167614,23.4952876819,25.5941485024,25.2265082821,24.8808391469,24.3593745896
"  Western Asia",1.408944209,1.7483929943,2.1754694047,2.1867729769,2.6984338929,3.0137154835,3.1694209166,2.9435717424,2.7410061498,2.5535190202,3.1798467928,3.0466063446,2.8452189799,2.830937884,2.9748966212,2.9326515234,2.8508842086,2.8741753771,2.912489618,2.827744272,2.8375290986,2.693447589,2.5861913299,3.3002304276,3.4556691105,3.864283849,8.4053463015,7.318663987,7.8032122939,7.5243701778,6.5654082237,8.1850933852,9.9010269027,9.7833044857,7.7435147019,5.8114845093,5.270395151,4.7854479554,3.2732752429,3.3106665375,3.0148722802,3.4560460436,3.7111114533,3.314484343,3.4304473395,3.3797055119,3.1244918346,3.0032096296,3.4147912826,3.5144077433,2.8976225859,3.3872393638,4.1784857587,4.0149717615,4.0415812969,4.2143107628,4.6358732146,5.4109407521,5.6343746055,5.7695645994,6.7261297134,6.1246342965,6.2025423103,7.1383410462,7.8059949806,7.6650011427,7.1685875824,5.9658567645,5.6230705109,5.7741838803,6.3043567514
